id,ta,kdmk,klpk,klpk_2,kdds,kdds2,jmax,jsisa,id_hari1,id_hari2,id_hari3,id_sesi1,id_sesi2,id_sesi3,id_ruang1,id_ruang2,id_ruang3,jns_jam,open_class
283252,20232,P3213101,P32.32.3.1,,46,128,40,25,1,0,0,78,0,0,799,0,0,2,1
283251,20232,K11.01204,K11.201,,2341,0,30,28,3,0,0,19,0,0,0,0,0,1,1
283250,20232,K11.01203,K11.201,,2365,0,10,9,1,2,3,10,10,10,0,0,0,1,1
283249,20232,K11.01202,K11.201,,2368,0,10,9,1,2,3,4,4,4,0,0,0,1,1
283248,20232,C12.02207,C12.6.1,,116,0,30,27,5,0,0,7,0,0,817,0,0,1,1
283247,20232,C12.71818,C12.6.1,,1485,0,30,10,3,0,0,27,0,0,815,0,0,2,1
283244,20232,N2017056,B12016,,0,0,30,0,5,0,0,20,0,0,45,0,0,3,1
283245,20232,F13.7705,F13.601,,2430,0,40,19,6,0,0,12,0,0,754,0,0,3,1
283246,20232,D11.6502,D11.47,,90,0,40,40,2,0,0,12,0,0,674,0,0,1,1
283243,20232,N2017055,B12014,,0,0,30,0,5,0,0,17,0,0,110,0,0,3,0
283242,20232,N2017054,B12015,,0,0,30,0,5,0,0,17,0,0,44,0,0,3,0
283241,20232,N2017053,B12013,,0,0,30,0,5,0,0,17,0,0,114,0,0,3,0
283240,20232,N2017052,B12012,,0,0,30,0,5,0,0,17,0,0,104,0,0,3,0
283239,20232,N2017051,B12051,,1723,0,30,28,4,0,0,30,0,0,13,0,0,3,1
283238,20232,N2017051,B12041,,1723,0,30,20,4,0,0,27,0,0,13,0,0,3,1
283237,20232,N2017051,B12031,,1723,0,30,30,4,0,0,46,0,0,13,0,0,3,1
283236,20232,N2017051,B12021,,0,0,30,0,5,0,0,1,0,0,7,0,0,3,0
283235,20232,N2017051,B12011,,1985,0,30,10,5,0,0,14,0,0,9,0,0,3,1
283234,20232,E131706,E13601,,1775,0,25,24,6,0,0,25,0,0,622,0,0,3,1
283233,20232,E132632,E13a601,,1947,0,20,8,4,0,0,18,0,0,550,0,0,3,1
283232,20232,E132203,E13202,,1678,0,20,17,3,0,0,25,0,0,615,0,0,3,1
283231,20232,D12.1711,D12.81,,1667,0,500,0,6,0,0,17,0,0,0,0,0,3,1
283230,20232,D12.1609,D12.41,,1667,0,40,31,4,0,0,14,0,0,43,0,0,1,1
283229,20232,D11.6402,D11.23PE,,1925,0,40,25,2,0,0,30,0,0,0,0,0,2,1
283226,20232,D11.6502,D11.45,,612,0,40,11,5,0,0,26,0,0,670,0,0,1,1
283227,20232,D11.6502,D11.46,,1596,0,40,40,1,0,0,18,0,0,669,0,0,1,1
283224,20232,D11.6502,D11.43,,80,0,40,40,2,0,0,2,0,0,674,0,0,1,1
283225,20232,D11.6502,D11.44,,90,0,40,40,4,0,0,26,0,0,43,0,0,1,1
283221,20232,D22.7508,D22.61,,973,0,500,10,6,0,0,17,0,0,0,0,0,3,1
283222,20232,DF00001,D11.41,,24,2286,40,39,4,0,0,14,0,0,672,0,0,1,1
283223,20232,D11.6502,D11.42,,97,0,40,38,1,0,0,26,0,0,669,0,0,1,1
283218,20232,D22.7408,D22.46,,2123,0,40,31,5,0,0,46,0,0,748,0,0,1,1
283219,20232,D22.7503,D22.61,,973,0,500,186,6,0,0,7,0,0,0,0,0,3,1
283220,20232,D22.7504,D22.61,,77,0,500,0,6,0,0,14,0,0,0,0,0,3,1
283217,20232,D22.7407,D22.46,,2207,0,40,32,1,0,0,46,0,0,748,0,0,1,1
283215,20232,D22.7404,D22.46,,2206,0,40,31,4,0,0,7,0,0,673,0,0,1,1
283216,20232,D22.7405,D22.46,,1722,0,40,31,5,0,0,14,0,0,748,0,0,1,1
283214,20232,D22.7403,D22.46,,2207,0,40,32,2,0,0,18,0,0,670,0,0,1,1
283213,20232,D22.7402,D22.46,,2210,0,40,31,3,0,0,17,0,0,43,0,0,1,1
283211,20232,D22.7309,D22.46,,1486,0,40,31,4,0,0,14,0,0,673,0,0,1,1
283212,20232,D22.7401,D22.46,,1763,0,40,32,2,0,0,26,0,0,670,0,0,1,1
283210,20232,D22.7408,D22.45,,125,0,40,33,1,0,0,17,0,0,748,0,0,1,1
283209,20232,D22.7407,D22.45,,2207,0,40,35,4,0,0,17,0,0,748,0,0,1,1
283208,20232,D22.7405,D22.45,,2044,0,40,34,3,0,0,27,0,0,748,0,0,1,1
283207,20232,D22.7404,D22.45,,1764,0,40,34,2,0,0,17,0,0,42,0,0,1,1
283204,20232,D22.7401,D22.45,,1990,0,40,34,5,0,0,18,0,0,42,0,0,1,1
283205,20232,D22.7402,D22.45,,68,0,40,33,1,0,0,27,0,0,43,0,0,1,1
283206,20232,D22.7403,D22.45,,1763,0,40,33,5,0,0,26,0,0,42,0,0,1,1
283203,20232,D22.7309,D22.45,,77,0,40,34,2,0,0,27,0,0,669,0,0,1,1
283202,20232,D22.7408,D22.44,,125,0,40,28,1,0,0,27,0,0,748,0,0,1,1
283200,20232,D22.7405,D22.44,,2205,0,40,29,2,0,0,17,0,0,748,0,0,1,1
283201,20232,D22.7407,D22.44,,2207,0,40,31,5,0,0,17,0,0,748,0,0,1,1
283199,20232,D22.7404,D22.44,,2206,0,40,29,5,0,0,46,0,0,671,0,0,1,1
283198,20232,D22.7403,D22.44,,95,0,40,28,4,0,0,18,0,0,671,0,0,1,1
283197,20232,D22.7402,D22.44,,2044,0,40,29,2,0,0,27,0,0,673,0,0,1,1
283196,20232,D22.7401,D22.44,,2124,0,40,30,4,0,0,26,0,0,671,0,0,1,1
283195,20232,D22.7309,D22.44,,821,0,40,30,1,0,0,17,0,0,43,0,0,1,1
283194,20232,D22.7408,D22.43,,52,0,40,28,4,0,0,1,0,0,748,0,0,1,1
283193,20232,D22.7407,D22.43,,2070,0,40,29,2,0,0,1,0,0,748,0,0,1,1
283192,20232,D22.7405,D22.43,,2205,0,40,28,1,0,0,14,0,0,748,0,0,1,1
283191,20232,D22.7404,D22.43,,1990,0,40,28,5,0,0,1,0,0,671,0,0,1,1
283188,20232,D22.7401,D22.43,,973,0,40,28,3,0,0,12,0,0,42,0,0,1,1
283189,20232,D22.7402,D22.43,,2045,0,40,29,4,0,0,14,0,0,671,0,0,1,1
283190,20232,D22.7403,D22.43,,973,0,40,29,3,0,0,2,0,0,42,0,0,1,1
283187,20232,D22.7309,D22.43,,190,0,40,28,5,0,0,14,0,0,672,0,0,1,1
283185,20232,D22.7407,D22.42,,106,0,40,33,1,0,0,7,0,0,748,0,0,1,1
283186,20232,D22.7408,D22.42,,52,0,40,33,4,0,0,7,0,0,748,0,0,1,1
283183,20232,D22.7404,D22.42,,1990,0,40,31,3,0,0,7,0,0,671,0,0,1,1
283184,20232,D22.7405,D22.42,,2045,0,40,32,1,0,0,1,0,0,748,0,0,1,1
283180,20232,D22.7401,D22.42,,821,0,40,33,2,0,0,2,0,0,668,0,0,1,1
283181,20232,D22.7402,D22.42,,68,0,40,31,3,0,0,1,0,0,43,0,0,1,1
283182,20232,D22.7403,D22.42,,95,0,40,32,2,0,0,12,0,0,43,0,0,1,1
283178,20232,D22.7408,D22.41PE,,52,0,40,2,4,0,0,30,0,0,748,0,0,2,1
283179,20232,D22.7309,D22.42,,1486,0,40,33,5,0,0,14,0,0,671,0,0,1,1
283175,20232,D22.7404,D22.41PE,,1764,0,40,2,2,0,0,34,0,0,0,0,0,2,1
283176,20232,D22.7405,D22.41PE,,1764,0,40,2,3,0,0,30,0,0,0,0,0,2,1
283177,20232,D22.7407,D22.41PE,,106,0,40,3,3,0,0,34,0,0,748,0,0,2,1
283172,20232,D22.7401,D22.41PE,,1990,0,40,2,1,0,0,30,0,0,0,0,0,2,1
283173,20232,D22.7402,D22.41PE,,2210,0,40,3,1,0,0,34,0,0,0,0,0,2,1
283174,20232,D22.7403,D22.41PE,,106,0,40,3,2,0,0,30,0,0,0,0,0,2,1
283171,20232,D22.7309,D22.41PE,,190,0,40,2,4,0,0,34,0,0,0,0,0,2,1
283170,20232,D22.7514,D22.41,,1990,0,500,184,6,0,0,23,0,0,0,0,0,3,1
283169,20232,D22.7412,D22.41,,1990,0,500,185,6,0,0,1,0,0,0,0,0,3,1
283168,20232,D22.7408,D22.41,,125,0,40,32,4,0,0,14,0,0,748,0,0,1,1
283167,20232,D22.7407,D22.41,,106,0,40,34,3,0,0,46,0,0,748,0,0,1,1
283166,20232,D22.7405,D22.41,,1722,0,40,33,3,0,0,17,0,0,748,0,0,1,1
283165,20232,D22.7404,D22.41,,1764,0,40,33,4,0,0,7,0,0,671,0,0,1,1
283164,20232,D22.7403,D22.41,,1763,0,40,33,1,0,0,12,0,0,668,0,0,1,1
283163,20232,D22.7402,D22.41,,2045,0,40,32,2,0,0,1,0,0,669,0,0,1,1
283162,20232,D22.7401,D22.41,,973,0,40,33,1,0,0,2,0,0,671,0,0,1,1
283159,20232,N201702,D22.23,,666,0,40,32,1,0,0,7,0,0,43,0,0,1,1
283160,20232,N2017051,D22.23,,2466,0,40,38,2,0,0,14,0,0,42,0,0,1,1
283161,20232,D22.7309,D22.41,,77,0,40,32,2,0,0,7,0,0,42,0,0,1,1
283156,20232,D22.7205,D22.23,,1764,0,40,34,5,0,0,7,0,0,748,0,0,1,1
283157,20232,D22.7206,D22.23,,126,0,40,32,3,0,0,1,0,0,670,0,0,1,1
283158,20232,D22.7207,D22.23,,106,0,40,33,5,0,0,1,0,0,748,0,0,1,1
283153,20232,D22.7202,D22.23,,32,1821,40,32,2,0,0,1,0,0,28,0,0,1,1
283154,20232,D22.7203,D22.23,,190,0,40,33,1,0,0,1,0,0,672,0,0,1,1
283155,20232,D22.7204,D22.23,,1722,0,40,33,4,0,0,14,0,0,749,0,0,1,1
283150,20232,N201702,D22.22,,1525,0,40,33,1,0,0,1,0,0,42,0,0,1,1
283151,20232,N2017051,D22.22,,1985,0,40,38,3,0,0,17,0,0,674,0,0,1,1
283152,20232,D22.7201,D22.23,,1486,0,40,32,4,0,0,7,0,0,749,0,0,1,1
283147,20232,D22.7205,D22.22,,125,0,40,33,3,0,0,7,0,0,748,0,0,1,1
283148,20232,D22.7206,D22.22,,126,0,40,33,4,0,0,1,0,0,42,0,0,1,1
283149,20232,D22.7207,D22.22,,2070,0,40,37,3,0,0,14,0,0,748,0,0,1,1
283145,20232,D22.7203,D22.22,,1821,0,40,35,1,0,0,17,0,0,668,0,0,1,1
283146,20232,D22.7204,D22.22,,1763,0,40,36,2,0,0,17,0,0,749,0,0,1,1
283143,20232,D22.7201,D22.22,,815,0,40,35,2,0,0,27,0,0,749,0,0,1,1
283144,20232,D22.7202,D22.22,,1821,0,40,34,1,0,0,27,0,0,28,0,0,1,1
283140,20232,N2017051,D22.21,,1723,0,40,34,1,0,0,14,0,0,669,0,0,1,1
283139,20232,N201702,D22.21,,1525,0,40,37,4,0,0,14,0,0,670,0,0,1,1
283138,20232,D22.7207,D22.21,,2070,0,40,36,2,0,0,14,0,0,748,0,0,1,1
283137,20232,D22.7206,D22.21,,126,0,40,34,5,0,0,1,0,0,669,0,0,1,1
283136,20232,D22.7205,D22.21,,125,0,40,36,2,0,0,7,0,0,748,0,0,1,1
283135,20232,D22.7204,D22.21,,68,0,40,36,3,0,0,7,0,0,749,0,0,1,1
283132,20232,D22.7201,D22.21,,821,0,40,34,3,0,0,14,0,0,749,0,0,1,1
283133,20232,D22.7202,D22.21,,1991,0,40,35,1,0,0,46,0,0,28,0,0,1,1
283134,20232,D22.7203,D22.21,,77,0,40,35,4,0,0,7,0,0,670,0,0,1,1
283131,20232,D12.1802,D12.81,,94,0,500,13,6,0,0,110,0,0,0,0,0,3,1
283129,20232,D12.1608,D12.71,,80,0,40,19,4,0,0,46,0,0,673,0,0,3,1
283128,20232,D12.1720,D12.61PE,,2020,0,40,3,1,0,0,30,0,0,0,0,0,2,1
283125,20232,D12.1613,D12.61PE,,1948,0,40,3,3,0,0,34,0,0,0,0,0,2,1
283127,20232,D12.1704,D12.61PE,,1678,0,40,4,1,0,0,34,0,0,0,0,0,2,1
283126,20232,D12.1614,D12.61PE,,1678,0,40,4,3,0,0,30,0,0,0,0,0,2,1
283124,20232,D12.1612,D12.61PE,,2020,0,40,3,2,0,0,34,0,0,0,0,0,2,1
283123,20232,D12.1611,D12.61PE,,2020,0,40,3,2,0,0,30,0,0,0,0,0,2,1
283122,20232,D12.1610,D12.61PE,,94,0,40,4,4,0,0,30,0,0,0,0,0,2,1
283121,20232,D12.1607,D12.61PE,,140,0,40,3,1,0,0,27,0,0,0,0,0,2,1
283120,20232,D12.1606,D12.61PE,,2187,0,40,4,5,0,0,30,0,0,0,0,0,2,1
283119,20232,D12.1605,D12.61PE,,1667,0,40,3,4,0,0,34,0,0,0,0,0,2,1
283116,20232,D12.1704,D12.61,,1678,0,40,20,3,0,0,17,0,0,672,0,0,1,1
283117,20232,D12.1720,D12.61,,2020,0,40,20,1,0,0,1,0,0,833,0,0,1,1
283118,20232,D12.1604,D12.61PE,,1948,0,40,3,5,0,0,34,0,0,0,0,0,2,1
283115,20232,D12.1614,D12.61,,1678,0,40,21,1,0,0,14,0,0,674,0,0,1,1
283113,20232,D12.1612,D12.61,,2020,0,40,20,5,0,0,14,0,0,833,0,0,1,1
283114,20232,D12.1613,D12.61,,1948,0,40,19,2,0,0,1,0,0,42,0,0,1,1
283112,20232,D12.1611,D12.61,,2020,0,40,20,4,0,0,46,0,0,833,0,0,1,1
283111,20232,D12.1610,D12.61,,80,0,40,20,3,0,0,46,0,0,671,0,0,1,1
283109,20232,D12.1606,D12.61,,2187,0,40,1,2,0,0,17,0,0,672,0,0,1,1
283110,20232,D12.1607,D12.61,,140,0,40,20,2,0,0,14,0,0,28,0,0,1,1
283107,20232,D12.1604,D12.61,,1948,0,40,20,5,0,0,17,0,0,671,0,0,1,1
283108,20232,D12.1605,D12.61,,80,0,40,20,4,0,0,27,0,0,672,0,0,1,1
283105,20232,DF00002,D12.41,,1667,0,40,34,1,0,0,17,0,0,672,0,0,1,1
283106,20232,DF00003,D12.41,,2187,0,40,32,2,0,0,7,0,0,28,0,0,1,1
283104,20232,DF00001,D12.41,,93,2035,40,35,5,0,0,14,0,0,42,0,0,1,1
283102,20232,D12.1603,D12.41,,1667,0,40,31,2,0,0,14,0,0,669,0,0,1,1
283101,20232,D12.1417,D12.41,,2187,0,40,31,5,0,0,7,0,0,42,0,0,1,1
283100,20232,D12.1407,D12.41,,1667,0,40,31,3,0,0,14,0,0,669,0,0,1,1
283097,20232,D12.1403,D12.41,,1486,0,40,30,3,0,0,17,0,0,669,0,0,1,1
283098,20232,D12.1404,D12.41,,94,0,40,31,4,0,0,17,0,0,669,0,0,1,1
283099,20232,D12.1405,D12.41,,1486,0,40,31,1,0,0,46,0,0,668,0,0,1,1
283092,20232,D12.1304,D12.21,,80,0,40,15,3,0,0,1,0,0,669,0,0,1,1
283093,20232,N201702,D12.21,,1191,0,40,14,1,0,0,1,0,0,669,0,0,1,1
283094,20232,N2017051,D12.21,,2466,0,40,24,3,0,0,7,0,0,669,0,0,1,1
283090,20232,D12.1208,D12.21,,2187,0,40,14,2,0,0,7,0,0,670,0,0,1,1
283091,20232,D12.1209,D12.21,,1678,0,40,14,2,0,0,17,0,0,668,0,0,1,1
283088,20232,D12.1206,D12.21,,2020,0,40,14,4,0,0,1,0,0,833,0,0,1,1
283089,20232,D12.1207,D12.21,,94,0,40,14,1,0,0,7,0,0,669,0,0,1,1
283087,20232,D12.1205,D12.21,,94,0,40,14,5,0,0,7,0,0,669,0,0,1,1
283086,20232,D12.1201,D12.21,,2187,0,40,14,4,0,0,14,0,0,669,0,0,1,1
283085,20232,D11.6802,D11.81PE,,2028,0,500,17,6,0,0,17,0,0,0,0,0,2,1
283084,20232,D11.6801,D11.81PE,,1993,0,500,16,6,0,0,7,0,0,0,0,0,2,1
283083,20232,D11.6802,D11.81,,2028,0,500,174,6,0,0,14,0,0,0,0,0,1,1
283082,20232,D11.6801,D11.81,,2235,0,500,67,6,0,0,1,0,0,0,0,0,1,1
283081,20232,D11.6628,D11.62K3,,1679,0,31,31,1,0,0,17,0,0,674,0,0,1,1
283080,20232,D11.6627,D11.62K3,,2235,0,39,36,5,0,0,46,0,0,673,0,0,1,1
283079,20232,D11.6626,D11.62K3,,1679,0,34,32,4,0,0,46,0,0,674,0,0,1,1
283078,20232,D11.6625,D11.62K3,,1950,0,39,35,3,0,0,27,0,0,672,0,0,1,1
283077,20232,D11.6624,D11.62K3,,2235,0,34,33,2,0,0,46,0,0,673,0,0,1,1
283076,20232,D11.6623,D11.62K3,,69,0,30,30,1,0,0,27,0,0,673,0,0,1,1
283075,20232,D11.6622,D11.62K3,,69,0,32,32,5,0,0,27,0,0,672,0,0,1,1
283074,20232,D11.6621,D11.62K3,,2235,0,41,40,4,0,0,27,0,0,674,0,0,1,1
283073,20232,D11.6620,D11.62K3,,1995,0,31,31,3,0,0,46,0,0,673,0,0,1,1
283072,20232,D11.6619,D11.62K3,,1950,0,31,31,2,0,0,27,0,0,672,0,0,1,1
283071,20232,D11.6703,D11.62AK,,1993,0,32,32,3,0,0,1,0,0,674,0,0,1,1
283070,20232,D11.6608,D11.62AK,,1925,0,33,33,3,0,0,17,0,0,673,0,0,1,1
283069,20232,D11.6607,D11.62AK,,821,0,31,31,1,0,0,7,0,0,28,0,0,1,1
283068,20232,D11.6606,D11.62AK,,2236,0,31,30,3,0,0,26,0,0,668,0,0,1,1
283067,20232,D11.6605,D11.62AK,,96,0,31,31,1,0,0,46,0,0,674,0,0,1,1
283066,20232,D11.6604,D11.62AK,,2245,0,33,33,4,0,0,27,0,0,673,0,0,1,1
283063,20232,D11.6601,D11.62AK,,1993,0,38,30,1,0,0,27,0,0,672,0,0,1,1
283065,20232,D11.6603,D11.62AK,,1993,0,33,33,5,0,0,26,0,0,668,0,0,1,1
283064,20232,D11.6602,D11.62AK,,1051,0,33,33,2,0,0,14,0,0,672,0,0,1,1
283062,20232,D11.6508,D11.62AK,,2236,0,33,33,2,0,0,46,0,0,672,0,0,1,1
283061,20232,D11.6743,D11.61PR,,1991,0,34,34,4,0,0,18,0,0,28,0,0,1,1
283060,20232,D11.6656,D11.61PR,,1055,0,35,34,3,0,0,7,0,0,673,0,0,1,1
283057,20232,D11.6653,D11.61PR,,1055,0,40,38,1,0,0,7,0,0,674,0,0,1,1
283058,20232,D11.6654,D11.61PR,,2215,0,40,34,2,0,0,17,0,0,674,0,0,1,1
283059,20232,D11.6655,D11.61PR,,2028,0,40,28,5,0,0,27,0,0,673,0,0,1,1
283056,20232,D11.6652,D11.61PR,,1528,0,35,35,4,0,0,12,0,0,28,0,0,1,1
283055,20232,D11.6651,D11.61PR,,1052,0,40,36,5,0,0,46,0,0,669,0,0,1,1
283054,20232,D11.6650,D11.61PR,,97,0,35,34,3,0,0,27,0,0,673,0,0,1,1
283053,20232,D11.6649,D11.61PR,,97,0,37,35,2,0,0,46,0,0,674,0,0,1,1
283051,20232,D11.6508,D11.61PR,,97,0,34,34,3,0,0,46,0,0,674,0,0,1,1
283052,20232,D11.6648,D11.61PR,,2028,0,35,34,1,0,0,1,0,0,674,0,0,1,1
283048,20232,D11.6733,D11.61MK,,1991,0,14,14,3,0,0,1,0,0,495,0,0,1,1
283049,20232,D11.6735,D11.61MK,,52,0,14,14,2,0,0,14,0,0,495,0,0,1,1
283046,20232,D11.6646,D11.61MK,,95,0,14,14,4,0,0,14,0,0,495,0,0,1,1
283047,20232,D11.6647,D11.61MK,,1821,0,15,14,5,0,0,46,0,0,495,0,0,1,1
283045,20232,D11.6645,D11.61MK,,77,0,14,14,3,0,0,7,0,0,495,0,0,1,1
283044,20232,D11.6644,D11.61MK,,1994,0,14,14,2,0,0,7,0,0,495,0,0,1,1
283042,20232,D11.6642,D11.61MK,,2236,0,20,17,4,0,0,7,0,0,495,0,0,1,1
283043,20232,D11.6643,D11.61MK,,115,0,15,15,5,0,0,27,0,0,495,0,0,1,1
283041,20232,D11.6641,D11.61MK,,1722,0,14,14,3,0,0,14,0,0,495,0,0,1,1
283040,20232,D11.6640,D11.61MK,,1991,0,14,14,2,0,0,1,0,0,495,0,0,1,1
283039,20232,D11.6639,D11.61MK,,1994,0,17,17,1,0,0,17,0,0,28,0,0,1,1
283038,20232,D11.6607,D11.61MK,,1994,0,17,15,1,0,0,14,0,0,28,0,0,1,1
283036,20232,D11.6627,D11.61K3,,1679,0,38,37,4,0,0,14,0,0,42,0,0,1,1
283037,20232,D11.6628,D11.61K3,,2235,0,35,35,5,0,0,1,0,0,674,0,0,1,1
283035,20232,D11.6626,D11.61K3,,1679,0,38,35,3,0,0,7,0,0,674,0,0,1,1
283034,20232,D11.6625,D11.61K3,,90,0,38,38,5,0,0,14,0,0,674,0,0,1,1
283033,20232,D11.6624,D11.61K3,,2235,0,35,35,1,0,0,1,0,0,673,0,0,1,1
283032,20232,D11.6623,D11.61K3,,2235,0,35,35,2,0,0,7,0,0,672,0,0,1,1
283031,20232,D11.6622,D11.61K3,,2235,0,35,35,4,0,0,7,0,0,668,0,0,1,1
283030,20232,D11.6621,D11.61K3,,69,0,42,41,3,0,0,14,0,0,674,0,0,1,1
283029,20232,D11.6620,D11.61K3,,1995,0,35,35,2,0,0,1,0,0,672,0,0,1,1
283028,20232,D11.6619,D11.61K3,,1995,0,36,36,1,0,0,7,0,0,673,0,0,1,1
283027,20232,D11.6715,D11.61EP,,972,0,25,25,1,0,0,1,0,0,635,0,0,1,1
283025,20232,D11.6618,D11.61EP,,115,0,26,26,5,0,0,14,0,0,635,0,0,1,1
283026,20232,D11.6709,D11.61EP,,115,0,25,25,1,0,0,17,0,0,635,0,0,1,1
283024,20232,D11.6617,D11.61EP,,115,0,26,26,5,0,0,46,0,0,635,0,0,1,1
283023,20232,D11.6616,D11.61EP,,1596,0,28,26,4,0,0,27,0,0,635,0,0,1,1
283022,20232,D11.6615,D11.61EP,,972,0,25,25,2,0,0,27,0,0,635,0,0,1,1
283020,20232,D11.6613,D11.61EP,,115,0,26,26,5,0,0,7,0,0,635,0,0,1,1
283021,20232,D11.6614,D11.61EP,,1596,0,25,25,1,0,0,7,0,0,635,0,0,1,1
283019,20232,D11.6612,D11.61EP,,997,0,25,25,3,0,0,46,0,0,635,0,0,1,1
283018,20232,D11.6611,D11.61EP,,997,0,27,27,3,0,0,27,0,0,635,0,0,1,1
283017,20232,D11.6610,D11.61EP,,972,0,25,25,2,0,0,46,0,0,635,0,0,1,1
283016,20232,D11.6609,D11.61EP,,722,0,26,26,2,0,0,17,0,0,635,0,0,1,1
283015,20232,D11.6608,D11.61AK,,2236,0,33,32,4,0,0,1,0,0,674,0,0,1,1
283014,20232,D11.6607,D11.61AK,,821,0,31,34,1,0,0,1,0,0,28,0,0,1,1
283013,20232,D11.6606,D11.61AK,,1764,0,31,31,1,0,0,12,0,0,671,0,0,1,1
283012,20232,D11.6605,D11.61AK,,1051,0,31,30,2,0,0,2,0,0,43,0,0,1,1
283010,20232,D11.6603,D11.61AK,,1315,0,31,31,5,0,0,27,0,0,671,0,0,1,1
283011,20232,D11.6604,D11.61AK,,2245,0,31,31,3,0,0,27,0,0,671,0,0,1,1
283009,20232,D11.6602,D11.61AK,,1993,0,31,31,4,0,0,17,0,0,674,0,0,1,1
283008,20232,D11.6601,D11.61AK,,96,0,40,39,2,0,0,17,0,0,673,0,0,1,1
283007,20232,D11.6508,D11.61AK,,1925,0,32,29,3,0,0,46,0,0,672,0,0,1,1
283006,20232,D11.7601,D11.61,,2028,0,500,22,6,0,0,46,0,0,0,0,0,3,1
283005,20232,DF00001,D11.47,,1184,2035,40,40,5,0,0,1,0,0,673,0,0,1,1
283003,20232,D11.6409,D11.47,,1994,0,40,39,4,0,0,2,0,0,28,0,0,1,1
283002,20232,D11.6407,D11.47,,77,0,41,41,5,0,0,7,0,0,673,0,0,1,1
283001,20232,D11.6406,D11.47,,1055,0,40,39,4,0,0,14,0,0,674,0,0,1,1
283000,20232,D11.6405,D11.47,,2236,0,40,39,3,0,0,14,0,0,672,0,0,1,1
282999,20232,D11.6404,D11.47,,1596,0,40,44,2,0,0,1,0,0,670,0,0,1,1
282998,20232,D11.6403,D11.47,,1679,0,41,41,1,0,0,14,0,0,673,0,0,1,1
282996,20232,D11.6401,D11.47,,2215,0,40,40,3,0,0,7,0,0,672,0,0,1,1
282997,20232,D11.6402,D11.47,,1925,0,40,40,1,0,0,17,0,0,673,0,0,1,1
282993,20232,D11.6409,D11.46,,1051,0,40,39,2,0,0,18,0,0,28,0,0,1,1
282995,20232,DF00001,D11.46,,2035,2035,40,21,4,0,0,27,0,0,669,0,0,1,1
282992,20232,D11.6407,D11.46,,2215,0,40,11,5,0,0,27,0,0,43,0,0,1,1
282991,20232,D11.6406,D11.46,,2215,0,40,40,3,0,0,17,0,0,671,0,0,1,1
282990,20232,D11.6405,D11.46,,96,0,40,32,2,0,0,46,0,0,671,0,0,1,1
282989,20232,D11.6404,D11.46,,972,0,40,29,1,0,0,27,0,0,671,0,0,1,1
282988,20232,D11.6403,D11.46,,2235,0,40,27,5,0,0,17,0,0,673,0,0,1,1
282987,20232,D11.6402,D11.46,,2236,0,40,40,4,0,0,17,0,0,673,0,0,1,1
282986,20232,D11.6401,D11.46,,2028,0,40,40,2,0,0,17,0,0,671,0,0,1,1
282985,20232,DF00001,D11.45,,1184,2286,40,39,1,0,0,17,0,0,671,0,0,1,1
282983,20232,D11.6409,D11.45,,1994,0,40,40,3,0,0,18,0,0,28,0,0,1,1
282982,20232,D11.6407,D11.45,,77,0,41,41,3,0,0,27,0,0,43,0,0,1,1
282981,20232,D11.6406,D11.45,,2215,0,40,28,2,0,0,46,0,0,43,0,0,1,1
282979,20232,D11.6404,D11.45,,2205,0,40,40,4,0,0,7,0,0,674,0,0,1,1
282980,20232,D11.6405,D11.45,,1925,0,40,40,4,0,0,46,0,0,668,0,0,1,1
282977,20232,D11.6402,D11.45,,1925,0,40,21,2,0,0,27,0,0,671,0,0,1,1
282978,20232,D11.6403,D11.45,,1679,0,41,40,4,0,0,17,0,0,668,0,0,1,1
282976,20232,D11.6401,D11.45,,2028,0,40,24,1,0,0,46,0,0,671,0,0,1,1
282973,20232,D11.6409,D11.44,,1995,0,40,36,3,0,0,12,0,0,28,0,0,1,1
282975,20232,DF00001,D11.44,,862,862,40,39,3,0,0,1,0,0,671,0,0,1,1
282972,20232,D11.6407,D11.44,,1679,0,41,41,2,0,0,27,0,0,42,0,0,1,1
282971,20232,D11.6406,D11.44,,1055,0,40,26,1,0,0,27,0,0,42,0,0,1,1
282969,20232,D11.6404,D11.44,,972,0,40,40,4,0,0,17,0,0,670,0,0,1,1
282970,20232,D11.6405,D11.44,,1925,0,40,24,5,0,0,46,0,0,672,0,0,1,1
282968,20232,D11.6403,D11.44,,1679,0,40,27,2,0,0,46,0,0,42,0,0,1,1
282967,20232,D11.6402,D11.44,,1925,0,40,35,1,0,0,46,0,0,672,0,0,1,1
282965,20232,DF00001,D11.43,,24,2286,40,40,1,0,0,14,0,0,672,0,0,1,1
282966,20232,D11.6401,D11.44,,2028,0,40,23,5,0,0,17,0,0,672,0,0,1,1
282962,20232,D11.6407,D11.43,,1994,0,41,41,5,0,0,7,0,0,672,0,0,1,1
282963,20232,D11.6409,D11.43,,2236,0,40,39,3,0,0,2,0,0,28,0,0,1,1
282960,20232,D11.6405,D11.43,,1993,0,40,40,3,0,0,14,0,0,671,0,0,1,1
282961,20232,D11.6406,D11.43,,1055,0,40,40,4,0,0,7,0,0,672,0,0,1,1
282958,20232,D11.6403,D11.43,,1679,0,41,40,1,0,0,1,0,0,43,0,0,1,1
282959,20232,D11.6404,D11.43,,1596,0,40,39,2,0,0,14,0,0,671,0,0,1,1
