id_krs,kdmk,aksi,id_jadwal,lastUpdate,nim_dinus
4003295,A22.53602,1,276467,2024-03-19 14:01:02.000,db1d78783d47cf78ba4e02cb726d85a9
4003294,A11.64205,1,275335,2024-03-19 13:59:34.000,b0e016485643ad44d5293b657d0c51aa
4003293,A11.64203,1,275297,2024-03-19 13:57:25.000,b0e016485643ad44d5293b657d0c51aa
4003292,A11.64202,1,275275,2024-03-19 13:55:59.000,b0e016485643ad44d5293b657d0c51aa
4003291,U201701,1,275727,2024-03-19 13:55:09.000,b0e016485643ad44d5293b657d0c51aa
4003290,A11.64201,1,275242,2024-03-19 13:53:07.000,b0e016485643ad44d5293b657d0c51aa
3992289,N2017051,3,283239,2024-03-19 13:44:43.000,90057e1a69422bcca9b8e307580f26ed
3997353,N2017051,3,283239,2024-03-19 13:44:43.000,473529fd2151f6bc9206a9b3d070aa79
4003289,N201702,1,275679,2024-03-19 13:22:12.000,8f511fdaf2752df2025a5c41d59ae2be
4003288,A11.64401,1,275378,2024-03-19 13:21:23.000,8f511fdaf2752df2025a5c41d59ae2be
4003287,A11.64406,1,275493,2024-03-19 13:21:05.000,8f511fdaf2752df2025a5c41d59ae2be
4003286,A11.64402,1,275398,2024-03-19 13:20:37.000,8f511fdaf2752df2025a5c41d59ae2be
4003285,A11.64403,1,275418,2024-03-19 13:20:12.000,8f511fdaf2752df2025a5c41d59ae2be
4003284,A11.64405,1,275475,2024-03-19 13:19:48.000,8f511fdaf2752df2025a5c41d59ae2be
4003283,AF201702,1,275675,2024-03-19 13:19:10.000,8f511fdaf2752df2025a5c41d59ae2be
4003282,A11.64201,1,275247,2024-03-19 13:18:03.000,8f511fdaf2752df2025a5c41d59ae2be
4003281,A11.64716,1,275652,2024-03-19 13:09:16.000,4ff5d7cbf3e91f238cc28fea6017c075
3939731,A11.64716,2,275651,2024-03-19 13:09:01.000,4ff5d7cbf3e91f238cc28fea6017c075
4003280,A15.21604,1,276316,2024-03-19 11:39:39.000,ff81621d7a24313490d84c0837348265
3965391,A15.21601,2,276313,2024-03-19 11:39:22.000,ff81621d7a24313490d84c0837348265
4003279,C12.91818,1,283333,2024-03-19 11:15:18.000,ee499775793b1d9d19648b5a4656cb14
4003278,AF201703,1,276495,2024-03-19 10:44:27.000,8a272b42a1014050d19518fbe4f64e04
4003277,A22.63421,1,276492,2024-03-19 10:41:22.000,8a272b42a1014050d19518fbe4f64e04
4003276,N201707,1,281193,2024-03-19 10:38:42.000,8a272b42a1014050d19518fbe4f64e04
4003275,AF201702,1,276494,2024-03-19 10:37:24.000,8a272b42a1014050d19518fbe4f64e04
4003274,A22.63419,1,276488,2024-03-19 10:35:19.000,8a272b42a1014050d19518fbe4f64e04
4003273,A22.63420,1,276490,2024-03-19 10:34:55.000,8a272b42a1014050d19518fbe4f64e04
4003272,A22.63418,1,276486,2024-03-19 10:22:56.000,8a272b42a1014050d19518fbe4f64e04
4003271,A22.63417,1,276484,2024-03-19 10:22:28.000,8a272b42a1014050d19518fbe4f64e04
4003270,P3232201,1,283274,2024-03-19 09:57:00.000,e7909c989edb1e126b2d7533291b628c
4003269,P3211203,1,283270,2024-03-19 09:56:53.000,e7909c989edb1e126b2d7533291b628c
4003268,P32006,1,283258,2024-03-19 09:56:45.000,e7909c989edb1e126b2d7533291b628c
4003267,P3211204,1,283256,2024-03-19 09:56:36.000,e7909c989edb1e126b2d7533291b628c
4003266,P3211205,1,283265,2024-03-19 09:56:29.000,e7909c989edb1e126b2d7533291b628c
4003265,P3232201,1,283274,2024-03-19 09:56:13.000,4bb3900e2d71317847134f77c130badc
4003264,P3211203,1,283270,2024-03-19 09:56:06.000,4bb3900e2d71317847134f77c130badc
4003263,P32006,1,283258,2024-03-19 09:55:53.000,4bb3900e2d71317847134f77c130badc
4003262,P3211204,1,283256,2024-03-19 09:55:46.000,4bb3900e2d71317847134f77c130badc
4003261,P3211205,1,283265,2024-03-19 09:55:38.000,4bb3900e2d71317847134f77c130badc
3915544,N2017051,3,276995,2024-03-19 09:45:26.000,b074a74ba8c08df5e7101b79d461cef8
3915948,N2017051,3,276995,2024-03-19 09:44:48.000,4c075d1543c8c26a1ecc0400412ec5c3
3929721,N2017051,3,276995,2024-03-19 09:44:48.000,7fda1a52e629f0a3407e15b2c9003661
3915532,N2017051,3,276995,2024-03-19 09:44:47.000,31dc8574ca6a01837256ff8ea469437d
3915787,N2017051,3,276995,2024-03-19 09:44:47.000,7b6b04b91ed15911ba04eb97325522bf
3915481,N2017051,3,276995,2024-03-19 09:44:46.000,0921e9106b513c9b56b28392a9c6d58f
4003260,A14.27801,1,276149,2024-03-19 06:45:21.000,b42cfedb0d3ffe7442c917ff7c870956
4003259,A14.27801,1,276149,2024-03-19 06:44:13.000,2c4984c92dcb812abb7be74602fc8be0
4003258,A14.27702,1,276122,2024-03-19 06:44:03.000,2c4984c92dcb812abb7be74602fc8be0
4003257,P3232203,1,283267,2024-03-18 20:23:30.000,44db1561359ae4e23dab9c4b655c21b0
4003256,P3232202,1,283272,2024-03-18 20:22:49.000,44db1561359ae4e23dab9c4b655c21b0
4003255,P3232205,1,283254,2024-03-18 20:22:35.000,44db1561359ae4e23dab9c4b655c21b0
4003254,P3212102,1,283269,2024-03-18 20:22:18.000,44db1561359ae4e23dab9c4b655c21b0
4003253,P3212101,1,283264,2024-03-18 20:22:02.000,44db1561359ae4e23dab9c4b655c21b0
4003252,A14.27408,1,277061,2024-03-18 14:51:05.000,c99c5e92c89e1d761223140c093ac929
4003250,AF201702,2,276154,2024-03-18 14:49:34.000,c99c5e92c89e1d761223140c093ac929
4003251,A14.27407,1,276049,2024-03-18 14:44:26.000,c99c5e92c89e1d761223140c093ac929
4003250,AF201702,1,276154,2024-03-18 14:44:11.000,c99c5e92c89e1d761223140c093ac929
4003249,A14.27206,1,275976,2024-03-18 14:43:26.000,c99c5e92c89e1d761223140c093ac929
4003248,A14.27205,1,275967,2024-03-18 14:43:21.000,c99c5e92c89e1d761223140c093ac929
4003247,A14.27204,1,275958,2024-03-18 14:43:15.000,c99c5e92c89e1d761223140c093ac929
4003246,A14.27203,1,275948,2024-03-18 14:43:07.000,c99c5e92c89e1d761223140c093ac929
4003245,A14.27202,1,275938,2024-03-18 14:42:57.000,c99c5e92c89e1d761223140c093ac929
4003244,A14.27201,1,275928,2024-03-18 14:42:42.000,c99c5e92c89e1d761223140c093ac929
3943138,A11.64601,3,275545,2024-03-18 14:39:10.000,ab41a120ba14022e26bd80695cabcc3e
4003243,D11.6502,1,283223,2024-03-18 14:38:25.000,99dad3be3a28314cbd7d70562ae5da0b
4003242,D11.6607,1,283038,2024-03-18 14:35:19.000,99dad3be3a28314cbd7d70562ae5da0b
4003241,D11.6604,1,283066,2024-03-18 14:35:03.000,99dad3be3a28314cbd7d70562ae5da0b
4003240,D11.6603,1,283010,2024-03-18 14:34:40.000,99dad3be3a28314cbd7d70562ae5da0b
4003239,D11.6602,1,283064,2024-03-18 14:34:17.000,99dad3be3a28314cbd7d70562ae5da0b
4003238,D11.6508,1,283007,2024-03-18 14:33:57.000,99dad3be3a28314cbd7d70562ae5da0b
4003237,D11.6601,1,283008,2024-03-18 14:33:16.000,99dad3be3a28314cbd7d70562ae5da0b
4003236,AF201702,1,276413,2024-03-18 14:20:33.000,3a98bc94a88fecb80e930119e066f4bd
4003214,D11.6607,2,283038,2024-03-18 14:17:45.000,99dad3be3a28314cbd7d70562ae5da0b
4003213,D11.6604,2,283066,2024-03-18 14:17:44.000,99dad3be3a28314cbd7d70562ae5da0b
4003212,D11.6603,2,283010,2024-03-18 14:17:42.000,99dad3be3a28314cbd7d70562ae5da0b
4003211,D11.6602,2,283064,2024-03-18 14:17:41.000,99dad3be3a28314cbd7d70562ae5da0b
4003209,D11.6601,2,283063,2024-03-18 14:17:39.000,99dad3be3a28314cbd7d70562ae5da0b
4003225,D11.6606,2,283068,2024-03-18 14:17:04.000,99dad3be3a28314cbd7d70562ae5da0b
4003234,D11.6653,2,283057,2024-03-18 14:16:57.000,dbfef1a47ee393c5e8290f4be0cab64f
4003234,D11.6653,1,283057,2024-03-18 14:16:48.000,dbfef1a47ee393c5e8290f4be0cab64f
4003233,U201701,1,277093,2024-03-18 14:16:31.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003232,F14.27408,1,277096,2024-03-18 14:15:44.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003231,F14.27207,1,277090,2024-03-18 14:15:10.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003230,F14.27206,1,277087,2024-03-18 14:15:00.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003229,F14.27205,1,277084,2024-03-18 14:14:45.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003228,F14.27204,1,277081,2024-03-18 14:14:19.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003227,F14.27203,1,277078,2024-03-18 14:13:59.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003226,F14.27202,1,277075,2024-03-18 14:13:33.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003225,D11.6606,1,283068,2024-03-18 14:13:05.000,99dad3be3a28314cbd7d70562ae5da0b
4003224,F14.27201,1,277069,2024-03-18 14:12:18.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003223,A15.21609,1,276336,2024-03-18 14:11:36.000,dbfef1a47ee393c5e8290f4be0cab64f
4003222,A15.21608,1,276332,2024-03-18 14:11:03.000,dbfef1a47ee393c5e8290f4be0cab64f
4003221,A15.21607,1,276329,2024-03-18 14:10:45.000,dbfef1a47ee393c5e8290f4be0cab64f
4003220,A15.21606,1,276323,2024-03-18 14:10:11.000,dbfef1a47ee393c5e8290f4be0cab64f
4003219,AF201702,1,277099,2024-03-18 14:09:40.000,9658f14a8fdbde7ca3b1f8b77c6ab6d2
4003210,D11.6508,2,283007,2024-03-18 14:09:19.000,99dad3be3a28314cbd7d70562ae5da0b
4003218,A15.21601,1,276313,2024-03-18 14:09:13.000,dbfef1a47ee393c5e8290f4be0cab64f
4003217,A15.21401,1,276262,2024-03-18 14:08:48.000,dbfef1a47ee393c5e8290f4be0cab64f
4003216,A11.64402,1,275387,2024-03-18 14:05:03.000,79f388a4c2b39109bffb14a1dd9f564a
3998376,B11.7602,3,276778,2024-03-18 14:01:56.000,b23bbe68305cc00ed1378c818f161ee0
3998284,U201701,3,276186,2024-03-18 14:01:08.000,b23bbe68305cc00ed1378c818f161ee0
4003215,D11.6608,1,283070,2024-03-18 13:58:35.000,99dad3be3a28314cbd7d70562ae5da0b
4003214,D11.6607,1,283038,2024-03-18 13:57:09.000,99dad3be3a28314cbd7d70562ae5da0b
4003213,D11.6604,1,283066,2024-03-18 13:56:04.000,99dad3be3a28314cbd7d70562ae5da0b
4003212,D11.6603,1,283010,2024-03-18 13:54:18.000,99dad3be3a28314cbd7d70562ae5da0b
4003211,D11.6602,1,283064,2024-03-18 13:54:00.000,99dad3be3a28314cbd7d70562ae5da0b
4003210,D11.6508,1,283007,2024-03-18 13:53:40.000,99dad3be3a28314cbd7d70562ae5da0b
4003209,D11.6601,1,283063,2024-03-18 13:53:01.000,99dad3be3a28314cbd7d70562ae5da0b
4003208,C11.02504,1,283555,2024-03-18 13:52:24.000,b8216e04d668ce0943a11b7ebfa172c5
3997353,N2017051,3,276984,2024-03-18 13:46:00.000,473529fd2151f6bc9206a9b3d070aa79
3992289,N2017051,3,276984,2024-03-18 13:45:58.000,90057e1a69422bcca9b8e307580f26ed
4003207,C11.18603,1,277306,2024-03-18 13:45:04.000,c433d3fb0d87592f6487f422d0dec688
4002901,C11.02502,2,277265,2024-03-18 13:44:14.000,c433d3fb0d87592f6487f422d0dec688
4003206,C11.18603,1,277306,2024-03-18 13:43:08.000,9539fe69eebd4231740b8cdb384f523d
4002899,C11.02502,2,277265,2024-03-18 13:42:00.000,9539fe69eebd4231740b8cdb384f523d
4003205,E126603,1,280637,2024-03-18 13:23:54.000,315183b0966bc37d8918084ef98a126d
4003204,E126502,1,283565,2024-03-18 13:23:38.000,315183b0966bc37d8918084ef98a126d
4003203,E127101,1,283564,2024-03-18 13:21:52.000,933c61d4243071e7bf791166e31d0e69
4003202,A11.64203,1,275287,2024-03-18 13:05:53.000,85a363b83375f55ec55a1f40eb78829a
3943445,A11.64203,2,275301,2024-03-18 13:05:27.000,85a363b83375f55ec55a1f40eb78829a
4003201,P31310101,1,283373,2024-03-18 12:22:30.000,8cb57815a491203aace4cc057d6b05a6
4003200,P31310201,1,283368,2024-03-18 12:22:23.000,8cb57815a491203aace4cc057d6b05a6
4003199,P31310202,1,283372,2024-03-18 12:22:15.000,8cb57815a491203aace4cc057d6b05a6
4003198,P31310102,1,283367,2024-03-18 12:22:06.000,8cb57815a491203aace4cc057d6b05a6
4003197,P31310101,1,283373,2024-03-18 12:21:46.000,b261346f0d30b36de507154c900cce52
4003196,P31310201,1,283368,2024-03-18 12:21:37.000,b261346f0d30b36de507154c900cce52
4003195,P31310202,1,283372,2024-03-18 12:21:29.000,b261346f0d30b36de507154c900cce52
4003194,P31310102,1,283367,2024-03-18 12:21:21.000,b261346f0d30b36de507154c900cce52
4003193,P31310101,1,283373,2024-03-18 12:21:00.000,1dc82360ac8b89e62909009869201e80
4003192,P31310201,1,283368,2024-03-18 12:20:51.000,1dc82360ac8b89e62909009869201e80
4003191,P31310202,1,283372,2024-03-18 12:20:43.000,1dc82360ac8b89e62909009869201e80
4003190,P31310102,1,283367,2024-03-18 12:20:35.000,1dc82360ac8b89e62909009869201e80
4003189,P31310101,1,283373,2024-03-18 12:19:58.000,50162c8f9e8a3ac505eceb4b86f24b06
4003188,P31310201,1,283368,2024-03-18 12:19:50.000,50162c8f9e8a3ac505eceb4b86f24b06
4003187,P31310202,1,283372,2024-03-18 12:19:43.000,50162c8f9e8a3ac505eceb4b86f24b06
4003186,P31310102,1,283367,2024-03-18 12:19:34.000,50162c8f9e8a3ac505eceb4b86f24b06
4003185,P31310101,1,283373,2024-03-18 12:18:07.000,6e524a09635f8bbbe0e4ef91890b4ae9
4003184,P31310201,1,283368,2024-03-18 12:18:00.000,6e524a09635f8bbbe0e4ef91890b4ae9
4003183,P31310202,1,283372,2024-03-18 12:17:52.000,6e524a09635f8bbbe0e4ef91890b4ae9
4003182,P31310102,1,283367,2024-03-18 12:17:41.000,6e524a09635f8bbbe0e4ef91890b4ae9
4003181,P31310101,1,283373,2024-03-18 12:16:44.000,707d320555a1e06f9aba3880b964b129
4003180,P31310201,1,283368,2024-03-18 12:16:36.000,707d320555a1e06f9aba3880b964b129
4003179,P31310202,1,283372,2024-03-18 12:16:29.000,707d320555a1e06f9aba3880b964b129
4003178,P31310102,1,283367,2024-03-18 12:16:21.000,707d320555a1e06f9aba3880b964b129
4003177,D22.7503,1,283219,2024-03-18 11:38:43.000,55e67fe72b3c514aaf94f2d3117a6c1a
4003176,A11.64202,1,275274,2024-03-18 11:32:36.000,8b14d626db4fc02a75671a244c348ddd
4003175,A11.64203,1,275300,2024-03-18 11:32:10.000,8b14d626db4fc02a75671a244c348ddd
4003174,A11.64205,1,275340,2024-03-18 11:31:40.000,8b14d626db4fc02a75671a244c348ddd
4003173,A11.64401,1,275378,2024-03-18 11:30:55.000,8b14d626db4fc02a75671a244c348ddd
4003172,A11.64403,1,275413,2024-03-18 11:30:23.000,8b14d626db4fc02a75671a244c348ddd
4003171,A11.64405,1,275467,2024-03-18 11:30:02.000,8b14d626db4fc02a75671a244c348ddd
4003170,A11.64404,1,275444,2024-03-18 11:29:23.000,8b14d626db4fc02a75671a244c348ddd
4003169,A11.64407,1,275524,2024-03-18 11:29:00.000,8b14d626db4fc02a75671a244c348ddd
4003168,P31310101,1,283373,2024-03-18 11:16:36.000,8c43012a51a0da15fc17cd99894fb9b0
4003167,P31310201,1,283368,2024-03-18 11:16:24.000,8c43012a51a0da15fc17cd99894fb9b0
4003166,P31310202,1,283372,2024-03-18 11:16:09.000,8c43012a51a0da15fc17cd99894fb9b0
4003165,P31310102,1,283367,2024-03-18 11:15:57.000,8c43012a51a0da15fc17cd99894fb9b0
3939203,A11.64601,3,275537,2024-03-18 11:04:11.000,ec7f42cee3bc8875e46afe6e5f7c6c11
3969482,A14.27720,2,276148,2024-03-18 10:58:08.000,0e3b3f889ce037065a198f700061911f
3990620,A14.27720,2,276148,2024-03-18 10:58:08.000,e0e146cf180f5dc0049e3e7097c84fe9
3999452,A14.27720,2,276148,2024-03-18 10:58:08.000,8b8e31448608a6b6cd415ea52a31b647
3990623,A14.27719,2,276147,2024-03-18 10:57:47.000,e0e146cf180f5dc0049e3e7097c84fe9
3992723,A14.27719,2,276147,2024-03-18 10:57:47.000,e4b6592c5b2f60ed162ce1a5a0bc81e0
3999487,A14.27719,2,276147,2024-03-18 10:57:47.000,4ecb36b80e91c7bf889e227221b2b729
4003164,A22.53610,1,276470,2024-03-18 10:49:55.000,d6d036835f6e902206a69ee58de2b46b
4003163,A22.53513,1,276461,2024-03-18 10:49:23.000,d6d036835f6e902206a69ee58de2b46b
4003162,A22.63210,1,276480,2024-03-18 10:48:48.000,d6d036835f6e902206a69ee58de2b46b
4003161,A22.63421,1,276492,2024-03-18 10:48:04.000,d6d036835f6e902206a69ee58de2b46b
4003160,AF201703,1,276496,2024-03-18 10:46:35.000,d6d036835f6e902206a69ee58de2b46b
4003159,A11.64716,1,275652,2024-03-18 10:28:03.000,4727bc0db505ccb3ef413a38b6ceaabf
3937768,A11.64716,2,275650,2024-03-18 10:27:52.000,4727bc0db505ccb3ef413a38b6ceaabf
3938372,A11.64203,3,275297,2024-03-18 10:16:04.000,4727bc0db505ccb3ef413a38b6ceaabf
4003158,B11.7708,1,276830,2024-03-18 10:14:59.000,5e39855e24fb888508ed0f31f0698298
4003157,B11.7206,1,276588,2024-03-18 09:54:06.000,40d2b284de01ad1de880e62b93423588
4003150,B11.7206,2,276592,2024-03-18 09:52:48.000,40d2b284de01ad1de880e62b93423588
4003156,B11.7201,1,276508,2024-03-18 09:49:05.000,40d2b284de01ad1de880e62b93423588
4003155,B11.7205,1,276564,2024-03-18 09:48:06.000,40d2b284de01ad1de880e62b93423588
4003154,B11.7204,1,276550,2024-03-18 09:47:08.000,40d2b284de01ad1de880e62b93423588
4003153,U201702,1,277007,2024-03-18 09:46:34.000,40d2b284de01ad1de880e62b93423588
4003152,B11.7202,1,276519,2024-03-18 09:45:39.000,40d2b284de01ad1de880e62b93423588
4003151,B11.7203,1,276536,2024-03-18 09:44:52.000,40d2b284de01ad1de880e62b93423588
4003150,B11.7206,1,276592,2024-03-18 09:39:19.000,40d2b284de01ad1de880e62b93423588
4003149,B11.7207,1,276595,2024-03-18 09:37:11.000,40d2b284de01ad1de880e62b93423588
4003148,P3232201,1,283274,2024-03-18 09:34:30.000,e2782e5860e733d648f680839ce42053
4003147,P3211203,1,283270,2024-03-18 09:34:20.000,e2782e5860e733d648f680839ce42053
4003146,P32006,1,283258,2024-03-18 09:34:10.000,e2782e5860e733d648f680839ce42053
4003145,P3211204,1,283256,2024-03-18 09:33:51.000,e2782e5860e733d648f680839ce42053
4003144,P3211205,1,283265,2024-03-18 09:33:43.000,e2782e5860e733d648f680839ce42053
4003143,P3232201,1,283274,2024-03-18 09:32:34.000,2f60a832d9893632b18e7be2307bf5fc
4003142,P3211203,1,283270,2024-03-18 09:32:26.000,2f60a832d9893632b18e7be2307bf5fc
4003141,P32006,1,283258,2024-03-18 09:32:16.000,2f60a832d9893632b18e7be2307bf5fc
4003140,P3211204,1,283256,2024-03-18 09:31:59.000,2f60a832d9893632b18e7be2307bf5fc
4003139,P3211205,1,283265,2024-03-18 09:31:51.000,2f60a832d9893632b18e7be2307bf5fc
4003138,P3232201,1,283274,2024-03-18 09:30:24.000,99be17d1245caf767ae408ba825b626a
4003137,P3211203,1,283270,2024-03-18 09:30:12.000,99be17d1245caf767ae408ba825b626a
4003136,P32006,1,283258,2024-03-18 09:30:01.000,99be17d1245caf767ae408ba825b626a
4003135,P3211204,1,283256,2024-03-18 09:29:52.000,99be17d1245caf767ae408ba825b626a
4003134,P3211205,1,283265,2024-03-18 09:29:45.000,99be17d1245caf767ae408ba825b626a
4003133,P3232201,1,283274,2024-03-18 09:28:56.000,8d1a02ec9e610efe5de1dae236d01f68
4003132,P3211203,1,283270,2024-03-18 09:28:47.000,8d1a02ec9e610efe5de1dae236d01f68
4003131,P32006,1,283258,2024-03-18 09:28:39.000,8d1a02ec9e610efe5de1dae236d01f68
4003130,P3211204,1,283256,2024-03-18 09:28:26.000,8d1a02ec9e610efe5de1dae236d01f68
4003129,P3211205,1,283265,2024-03-18 09:28:18.000,8d1a02ec9e610efe5de1dae236d01f68
4003128,P3232201,1,283274,2024-03-18 09:27:18.000,51c8a82e75b12d107652fcf267d29b8e
4003127,P3211203,1,283270,2024-03-18 09:27:08.000,51c8a82e75b12d107652fcf267d29b8e
4003126,P32006,1,283258,2024-03-18 09:26:51.000,51c8a82e75b12d107652fcf267d29b8e
4003125,P3211204,1,283256,2024-03-18 09:26:42.000,51c8a82e75b12d107652fcf267d29b8e
4003124,P3211205,1,283265,2024-03-18 09:26:33.000,51c8a82e75b12d107652fcf267d29b8e
4003123,B11.7602,1,276777,2024-03-18 08:55:31.000,86a1e6c982afd992d70ff419c98915cf
4003122,B11.7404,1,276667,2024-03-18 08:54:14.000,86a1e6c982afd992d70ff419c98915cf
4003121,P31310101,1,283373,2024-03-18 08:53:10.000,62c340503b104d430e2e20e0394a3e1f
4003120,B11.7704,1,276816,2024-03-18 08:53:09.000,86a1e6c982afd992d70ff419c98915cf
4003119,P31310201,1,283368,2024-03-18 08:53:02.000,62c340503b104d430e2e20e0394a3e1f
4003118,P31310202,1,283372,2024-03-18 08:52:49.000,62c340503b104d430e2e20e0394a3e1f
4003117,P31310102,1,283367,2024-03-18 08:52:33.000,62c340503b104d430e2e20e0394a3e1f
4003116,B11.7503,1,276725,2024-03-18 08:52:23.000,86a1e6c982afd992d70ff419c98915cf
4003115,P31310101,1,283373,2024-03-18 08:52:09.000,a33dddeae55dd8ac5644b15825895861
4003114,P31310201,1,283368,2024-03-18 08:52:00.000,a33dddeae55dd8ac5644b15825895861
4003112,P31310202,1,283372,2024-03-18 08:51:53.000,a33dddeae55dd8ac5644b15825895861
4003113,B11.7702,1,276799,2024-03-18 08:51:53.000,86a1e6c982afd992d70ff419c98915cf
4003111,P31310102,1,283367,2024-03-18 08:51:42.000,a33dddeae55dd8ac5644b15825895861
4003110,B11.7701,1,276797,2024-03-18 08:51:20.000,86a1e6c982afd992d70ff419c98915cf
4003109,P31310101,1,283374,2024-03-18 08:51:00.000,bddf06d176f1f819ba7ad2513cfd51a9
4003108,P31310201,1,283369,2024-03-18 08:50:40.000,bddf06d176f1f819ba7ad2513cfd51a9
4003107,P31310202,1,283371,2024-03-18 08:50:32.000,bddf06d176f1f819ba7ad2513cfd51a9
4003106,B11.7601,1,276763,2024-03-18 08:50:25.000,86a1e6c982afd992d70ff419c98915cf
4003105,P31310102,1,283370,2024-03-18 08:50:22.000,bddf06d176f1f819ba7ad2513cfd51a9
4003104,P31310101,1,283373,2024-03-18 08:49:38.000,2f230c6824ae2edaf82d6fd997b254c8
4003103,P31310201,1,283368,2024-03-18 08:49:31.000,2f230c6824ae2edaf82d6fd997b254c8
4003102,P31310202,1,283372,2024-03-18 08:49:22.000,2f230c6824ae2edaf82d6fd997b254c8
4003101,P31310102,1,283367,2024-03-18 08:49:11.000,2f230c6824ae2edaf82d6fd997b254c8
4003100,B11.7403,1,276647,2024-03-18 08:48:31.000,86a1e6c982afd992d70ff419c98915cf
4003099,P31310101,1,283373,2024-03-18 07:25:01.000,074d70a408bdc5a5f7b9a7676809f4c4
4003098,P31310201,1,283368,2024-03-18 07:24:52.000,074d70a408bdc5a5f7b9a7676809f4c4
4003097,P31310202,1,283372,2024-03-18 07:24:42.000,074d70a408bdc5a5f7b9a7676809f4c4
4003096,P31310102,1,283367,2024-03-18 07:24:32.000,074d70a408bdc5a5f7b9a7676809f4c4
4003095,A11.64202,1,275275,2024-03-15 16:18:19.000,dca5025b8a78946cab6af78fb80a1a31
3942377,A11.64202,2,275282,2024-03-15 16:17:59.000,dca5025b8a78946cab6af78fb80a1a31
4003094,A22.63420,1,276489,2024-03-15 16:12:20.000,a450d4a478177dfbe2483afde555644f
4003093,A22.63420,2,276489,2024-03-15 16:11:55.000,a450d4a478177dfbe2483afde555644f
4003093,A22.63420,1,276489,2024-03-15 16:11:16.000,a450d4a478177dfbe2483afde555644f
4003074,F14.27201,2,277069,2024-03-15 15:51:49.000,273a4f8d83e42eb98b16855510ee00e6
4003092,A15.21304,1,276250,2024-03-15 15:51:23.000,7c7fca5ca42bc720a01147f0a181d761
4003073,AF201702,2,275657,2024-03-15 15:51:12.000,273a4f8d83e42eb98b16855510ee00e6
4003091,A15.21204,1,276232,2024-03-15 15:51:00.000,7c7fca5ca42bc720a01147f0a181d761
4003090,U201701,1,277093,2024-03-15 15:50:59.000,273a4f8d83e42eb98b16855510ee00e6
4003089,A15.21205,1,276241,2024-03-15 15:50:44.000,7c7fca5ca42bc720a01147f0a181d761
4003088,A15.21203,1,276223,2024-03-15 15:50:28.000,7c7fca5ca42bc720a01147f0a181d761
4003087,A15.21202,1,276214,2024-03-15 15:50:05.000,7c7fca5ca42bc720a01147f0a181d761
4003086,F14.27408,1,277096,2024-03-15 15:49:54.000,273a4f8d83e42eb98b16855510ee00e6
4003085,A15.21201,1,276205,2024-03-15 15:49:52.000,7c7fca5ca42bc720a01147f0a181d761
4003084,F14.27207,1,277090,2024-03-15 15:49:37.000,273a4f8d83e42eb98b16855510ee00e6
4003083,U201701,1,276378,2024-03-15 15:49:34.000,7c7fca5ca42bc720a01147f0a181d761
4003082,F14.27206,1,277087,2024-03-15 15:49:18.000,273a4f8d83e42eb98b16855510ee00e6
4003081,A15.29201,1,276348,2024-03-15 15:49:14.000,7c7fca5ca42bc720a01147f0a181d761
4003080,AF201702,1,276357,2024-03-15 15:48:56.000,7c7fca5ca42bc720a01147f0a181d761
4003079,F14.27205,1,277084,2024-03-15 15:48:54.000,273a4f8d83e42eb98b16855510ee00e6
4003078,F14.27204,1,277081,2024-03-15 15:48:25.000,273a4f8d83e42eb98b16855510ee00e6
4003077,F14.27203,1,277078,2024-03-15 15:48:08.000,273a4f8d83e42eb98b16855510ee00e6
4003076,F14.27202,1,277075,2024-03-15 15:47:33.000,273a4f8d83e42eb98b16855510ee00e6
4003074,F14.27201,1,277069,2024-03-15 15:45:17.000,273a4f8d83e42eb98b16855510ee00e6
4003073,AF201702,1,275657,2024-03-15 15:44:45.000,273a4f8d83e42eb98b16855510ee00e6
4003072,C11.04602,1,277294,2024-03-15 15:43:34.000,c433d3fb0d87592f6487f422d0dec688
4002990,C11.04604,2,277297,2024-03-15 15:43:19.000,c433d3fb0d87592f6487f422d0dec688
4003071,B12.6408,1,276915,2024-03-15 15:43:18.000,3c63370790c2a64b2c307e4c0c8c16c9
4003070,A11.64104,1,283375,2024-03-15 15:42:01.000,94111ead202424704a688294b665dd6b
4003069,A11.64602,1,275549,2024-03-15 15:41:34.000,94111ead202424704a688294b665dd6b
3940082,A11.64204,2,275312,2024-03-15 15:41:18.000,94111ead202424704a688294b665dd6b
4003068,C11.04602,1,277294,2024-03-15 15:41:00.000,9539fe69eebd4231740b8cdb384f523d
